category,index,text,bucket,final_key,final_url,src_key,server_url,sample_rate,transcoded
설명,6,자세히 안내드릴게요.,tts-bucket-250810,설명/06.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/설명/06.wav,설명/f894748d8f2540b796fccd79d26f49df_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%84%A4%EB%AA%85/f894748d8f2540b796fccd79d26f49df_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011731Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=6bb91c9705708df9543312d507f00ca7264312ea0a2a201a19461ba667e87162,8000,no
설명,7,"참고로, 이 부분은 이렇게 이해하시면 됩니다.",tts-bucket-250810,설명/07.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/설명/07.wav,설명/1545f1d0bfbd4485ae63fdd3130d3b67_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%84%A4%EB%AA%85/1545f1d0bfbd4485ae63fdd3130d3b67_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011732Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=ba9d31538544fc41500c1da1c1e5f2152b7a0afd81861abad9c5f50b937f1a50,8000,no
설명,8,조금 더 구체적으로 설명드릴게요.,tts-bucket-250810,설명/08.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/설명/08.wav,설명/93e4bcbcae3b4049b3088da03f2354d7_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%84%A4%EB%AA%85/93e4bcbcae3b4049b3088da03f2354d7_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011732Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=527e925d20978d5318b3b981c5c9c23cd377a2d783722af15f5deb15adc11d8b,8000,no
설명,9,핵심만 짚어서 말씀드리겠습니다.,tts-bucket-250810,설명/09.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/설명/09.wav,설명/7321732eaeb1495daa22cc4dde0b6720_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%84%A4%EB%AA%85/7321732eaeb1495daa22cc4dde0b6720_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011733Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=aef31da3a95d159542023dd3e269202a33408e46c5b9425f3827bfa30f00a218,8000,no
설명,10,이어서 추가 설명 드릴게요.,tts-bucket-250810,설명/10.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/설명/10.wav,설명/f113a0549b6d4767b9d28fc7016167e4_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%84%A4%EB%AA%85/f113a0549b6d4767b9d28fc7016167e4_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011733Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=649c7db6c3c52bf226d9b7412875a2ca561168afa58b6c38ca4127d2991553e6,8000,no
공감,1,"아, 그러셨군요. 많이 불편하셨겠어요.",tts-bucket-250810,공감/01.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/01.wav,공감/d3d1e6809a4e43faabb770e018fce3b8_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/d3d1e6809a4e43faabb770e018fce3b8_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011734Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=14034d796c995c4d1bbd01efd6dcf6ea1fc31e52267713813c9ee7f0f93d2f54,8000,no
공감,2,"네, 그 마음 이해합니다.",tts-bucket-250810,공감/02.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/02.wav,공감/d0b33ed4a4fd4f0b96dba67dc84487d7_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/d0b33ed4a4fd4f0b96dba67dc84487d7_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011734Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=53689854a5cc499282d3e621182ba6f719db75a8174ebc287208657c4a074f6e,8000,no
공감,3,말씀 주셔서 감사합니다.,tts-bucket-250810,공감/03.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/03.wav,공감/d0825a2369de40848c2f00231b185ceb_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/d0825a2369de40848c2f00231b185ceb_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011735Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=c9ef09a2ede8b3f3299e214e6fc33bf8dcb8e6f06d608af6d7d309da70a2eade,8000,no
공감,4,"아, 그런 상황이면 답답하셨겠습니다.",tts-bucket-250810,공감/04.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/04.wav,공감/e844773942b04e15b229252b694e73af_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/e844773942b04e15b229252b694e73af_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011735Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=2172a0c95a8c5285f07273f7f0db34523101618b4572999a7a553f963f95bd9d,8000,no
공감,5,"네, 그렇게 느끼실 수 있어요.",tts-bucket-250810,공감/05.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/05.wav,공감/190c683659ec4ed1a55d0994f7c2bac3_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/190c683659ec4ed1a55d0994f7c2bac3_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011736Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=2082dc3a572e600ce43c38a5a24892c722fb07331924fc463ccecf4f311e0e41,8000,no
공감,6,공감합니다. 더 신경 쓰겠습니다.,tts-bucket-250810,공감/06.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/06.wav,공감/04eeecc7fd5747228f4d47d695b59113_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/04eeecc7fd5747228f4d47d695b59113_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011736Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=dac1df6e656cfbc5c99ae7cfb16a4cd267f0dfe02657ddf8416deac55d33fd36,8000,no
공감,7,불편을 드려 죄송합니다.,tts-bucket-250810,공감/07.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/07.wav,공감/b2c845b694a44eb8a802bb2f3fdf5331_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/b2c845b694a44eb8a802bb2f3fdf5331_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011737Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=362dc03faed0cf5c560aff80e0ffd3ce04dc116f7f8553b811ba5ba34f623a97,8000,no
공감,8,"네, 충분히 이해했습니다.",tts-bucket-250810,공감/08.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/08.wav,공감/426ad17165244c3ab19baadfcfac88d2_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/426ad17165244c3ab19baadfcfac88d2_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011737Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=99051dd9c407221fd07296ac5a249f8a9e90e22d6b5d085dcfcc9c26955a5ca7,8000,no
공감,9,의견 주셔서 감사합니다. 반영해 보겠습니다.,tts-bucket-250810,공감/09.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/09.wav,공감/ca83d41996f54422aed60a6034794f22_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/ca83d41996f54422aed60a6034794f22_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011738Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=797112878ce6452cad9bf6a094ad33554b65afcbb8f819f43278ba428df7ff1d,8000,no
공감,10,걱정되실 수 있겠습니다.,tts-bucket-250810,공감/10.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/10.wav,공감/ec0922d695fd4d488c0120c43469b95e_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/ec0922d695fd4d488c0120c43469b95e_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011739Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=42ca8f09272bcf71bc01c79dee6458fc365ff3f3ad5647e1218425f51c58ca2b,8000,no
시간벌기형,1,"잠시만 기다려 주세요, 바로 확인하겠습니다.",tts-bucket-250810,시간벌기형/01.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/시간벌기형/01.wav,시간벌기형/56b843575294435b9c04d7882f8de2a5_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%8B%9C%EA%B0%84%EB%B2%8C%EA%B8%B0%ED%98%95/56b843575294435b9c04d7882f8de2a5_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011739Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=70fd7419adb4a4ad65a98641da7d2eb870a3fe6108e51ebe56d23b64bbcc2779,8000,no
시간벌기형,2,지금 조회 중입니다…,tts-bucket-250810,시간벌기형/02.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/시간벌기형/02.wav,시간벌기형/f0d94f648bc242dc9cf543a90e607557_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%8B%9C%EA%B0%84%EB%B2%8C%EA%B8%B0%ED%98%95/f0d94f648bc242dc9cf543a90e607557_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011740Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=b1e8937784bff5515c498734cda747a6dcfcc0f7b10bbcbf8b263bc4a134ad0e,8000,no
시간벌기형,3,곧 결과 안내드릴게요…,tts-bucket-250810,시간벌기형/03.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/시간벌기형/03.wav,시간벌기형/9ba51edc7cb54dd0a7aa0f4a9744b9eb_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%8B%9C%EA%B0%84%EB%B2%8C%EA%B8%B0%ED%98%95/9ba51edc7cb54dd0a7aa0f4a9744b9eb_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011740Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=fb66f79047f744e7da1132b24c1c223d9539f8450230e65d711b8960145a3cc9,8000,no
시간벌기형,4,확인까지 1~2초만 더 부탁드립니다…,tts-bucket-250810,시간벌기형/04.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/시간벌기형/04.wav,시간벌기형/a0626e40eedd4f25b6000fbc9239f4fe_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%8B%9C%EA%B0%84%EB%B2%8C%EA%B8%B0%ED%98%95/a0626e40eedd4f25b6000fbc9239f4fe_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011741Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=4c507ca857d41f49bcc85701b4b910c64b3874e128868e877d8725ac52ddb683,8000,no
시간벌기형,5,자료를 불러오는 중입니다…,tts-bucket-250810,시간벌기형/05.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/시간벌기형/05.wav,시간벌기형/4242a2f2e35b483fbe3569b15234db6f_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%8B%9C%EA%B0%84%EB%B2%8C%EA%B8%B0%ED%98%95/4242a2f2e35b483fbe3569b15234db6f_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250912%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250912T011741Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=81f477d28450a3a57f2cac84c43a61b31916e1eb3414fec69e925c81815e2f3b,8000,no
