category,index,text,bucket,final_key,final_url,src_key,server_url,sample_rate,transcoded
설명,8,조금 더 구체적으로 설명드릴게요.,tts-bucket-250810,설명/08.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/설명/08.wav,설명/0caf0e4ade7048e3ae2b0647f0130697_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%84%A4%EB%AA%85/0caf0e4ade7048e3ae2b0647f0130697_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035640Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=755e2ca459d2e7ab1f61fa11b4ee00c3a9024b2670a59f1cb696cbb2ce232a6d,8000,no
설명,9,핵심만 짚어서 말씀드리겠습니다.,tts-bucket-250810,설명/09.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/설명/09.wav,설명/5333a98a2498446297dfb8db88968082_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%84%A4%EB%AA%85/5333a98a2498446297dfb8db88968082_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035640Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=f0564d8ea8c32689890d0a5ba1364487edae7f60ecf9db77e6ef7b30be7cdf91,8000,no
설명,10,이어서 추가 설명 드릴게요.,tts-bucket-250810,설명/10.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/설명/10.wav,설명/cc4f64c068cf4081a322f9a39e3f398d_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%84%A4%EB%AA%85/cc4f64c068cf4081a322f9a39e3f398d_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035641Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=e787c41f7b1bd9b4dd0b0314770addb6a7c29ed55a5955298643d61791e279bb,8000,no
공감,1,"아, 그러셨군요. 많이 불편하셨겠어요.",tts-bucket-250810,공감/01.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/01.wav,공감/48673e352c6e4b0f999a3faa7348e207_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/48673e352c6e4b0f999a3faa7348e207_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035641Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=0712fd932588a8b7080c03676c90e01d8f406358f3d8208584bff10564b7d25a,8000,no
공감,2,"네, 그 마음 이해합니다.",tts-bucket-250810,공감/02.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/02.wav,공감/d93c871301e448fdbb4d740036cc7d86_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/d93c871301e448fdbb4d740036cc7d86_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035641Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=f2f9b1c75d596923b2a2cc800f18d11b59ce48384edd32e36cef5b06e3ee1446,8000,no
공감,3,말씀 주셔서 감사합니다.,tts-bucket-250810,공감/03.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/03.wav,공감/459af387407d4c399ebbc37fa36c7f40_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/459af387407d4c399ebbc37fa36c7f40_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035642Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=734bcff207bc174db8f3030eccc22bec25c6574edfb246f252d3cdfba95a3b49,8000,no
공감,4,"아, 그런 상황이면 답답하셨겠습니다.",tts-bucket-250810,공감/04.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/04.wav,공감/6004a848865e4bd4bc68c83f86482b23_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/6004a848865e4bd4bc68c83f86482b23_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035642Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=9ad48c1c5572862f1e231bddbc2dc68dbcc46438fa7be4d2cc603493c17fcc3b,8000,no
공감,5,"네, 그렇게 느끼실 수 있어요.",tts-bucket-250810,공감/05.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/05.wav,공감/ea0a99dfeb0e44239693a6cff10baf47_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/ea0a99dfeb0e44239693a6cff10baf47_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035643Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=6ab75dcf7e957f06c9e36924fc9aa74c2f38616ff92eab10ef01a3160b296a32,8000,no
공감,6,공감합니다. 더 신경 쓰겠습니다.,tts-bucket-250810,공감/06.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/06.wav,공감/5d3ebaba895447d891b5d2e49b1213d4_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/5d3ebaba895447d891b5d2e49b1213d4_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035643Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=dfbee42d8c5a9923c25690324f5b989ad7a9b9ef529749533c546382aa728b58,8000,no
공감,7,불편을 드려 죄송합니다.,tts-bucket-250810,공감/07.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/07.wav,공감/78f7f866c2a7404e81e9556c262ed734_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/78f7f866c2a7404e81e9556c262ed734_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035644Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=b7456c4e0c7db9087ba598a67cb63f65fd1de76a4d76bcc520e2e1e0e72d6ad6,8000,no
공감,8,"네, 충분히 이해했습니다.",tts-bucket-250810,공감/08.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/08.wav,공감/2e152ba0a1934aa380f9834ed5f29dd2_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/2e152ba0a1934aa380f9834ed5f29dd2_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035644Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=b7cf82bd6000f40ebc3e0bc4ca5faaf5066f30425a4d305066c09c1915abb54f,8000,no
공감,9,의견 주셔서 감사합니다. 반영해 보겠습니다.,tts-bucket-250810,공감/09.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/09.wav,공감/11aea32608434d5fa4bb3499536687ec_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/11aea32608434d5fa4bb3499536687ec_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035644Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=32b4d5fb250ea76c2d3085dea7e381647f2095cebc04fcfdda8a460c8d59ec4b,8000,no
공감,10,걱정되실 수 있겠습니다.,tts-bucket-250810,공감/10.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/공감/10.wav,공감/0b3829631289467d9e210d22690bb2f5_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EA%B3%B5%EA%B0%90/0b3829631289467d9e210d22690bb2f5_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035645Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=113a69dbf933d04d6b54a7c186bef73e2c4a9465bab164e3f71c0b8749bbb813,8000,no
시간벌기형,1,"잠시만 기다려 주세요, 바로 확인하겠습니다.",tts-bucket-250810,시간벌기형/01.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/시간벌기형/01.wav,시간벌기형/c09dc3ac91d74b6eb4b26b344bd36d95_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%8B%9C%EA%B0%84%EB%B2%8C%EA%B8%B0%ED%98%95/c09dc3ac91d74b6eb4b26b344bd36d95_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035645Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=6c58b4a79138f45239f75cc1082eb0d9305591780daeac647313c5b8dba798d4,8000,no
시간벌기형,2,지금 조회 중입니다…,tts-bucket-250810,시간벌기형/02.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/시간벌기형/02.wav,시간벌기형/4f1c20618bed42689b549fd8cadf1756_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%8B%9C%EA%B0%84%EB%B2%8C%EA%B8%B0%ED%98%95/4f1c20618bed42689b549fd8cadf1756_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035646Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=bcbd272c3e4400fe5bfc7af4663c7cb3c9ed0340a6faa44bbccbe27f93a6f382,8000,no
시간벌기형,3,곧 결과 안내드릴게요…,tts-bucket-250810,시간벌기형/03.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/시간벌기형/03.wav,시간벌기형/0a397a54164840fea19ec0a8649cb305_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%8B%9C%EA%B0%84%EB%B2%8C%EA%B8%B0%ED%98%95/0a397a54164840fea19ec0a8649cb305_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035646Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=78a9a69640e86da3bbedcddc90788a1a71519b22f8b4281f845e840f6f15de16,8000,no
시간벌기형,4,확인까지 1~2초만 더 부탁드립니다…,tts-bucket-250810,시간벌기형/04.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/시간벌기형/04.wav,시간벌기형/23e6773b02994ab1b93c7c1ad357ed3e_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%8B%9C%EA%B0%84%EB%B2%8C%EA%B8%B0%ED%98%95/23e6773b02994ab1b93c7c1ad357ed3e_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035647Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=dc7bd0f0ceb26ff7a2ca416d50cb1c3f2f1cd1231b62e506f83035cb7982059c,8000,no
시간벌기형,5,자료를 불러오는 중입니다…,tts-bucket-250810,시간벌기형/05.wav,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/시간벌기형/05.wav,시간벌기형/968e7ae1ae714ee7afdeedd5b8b7ff7b_mulaw_8000hz.wav,https://tts-bucket-250810.s3.amazonaws.com/%EC%8B%9C%EA%B0%84%EB%B2%8C%EA%B8%B0%ED%98%95/968e7ae1ae714ee7afdeedd5b8b7ff7b_mulaw_8000hz.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5FTZEYGKJO6ZSQHB%2F20250911%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20250911T035647Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=fbc37e1b84fd8b92310f9ad22d5cc27a030a2098b6a713ca844c486a38bf2c99,8000,no
